순번,정류소 아이디,정류소명,방면,X좌표,Y좌표
749,216002,두산중공업입구,두산중공업 방면,128.5965453,35.18711918
750,407202,두척,내서초등학교 방면,128.5433795,35.23776657
751,407201,두척,마재고개 방면,128.5438522,35.23778307
752,315223,둔덕,,128.385532,35.19099063
753,315222,둔덕,,128.3855439,35.19088459
754,315219,둔덕종점,들담마을 방면,128.3894512,35.19194122
755,315220,둔덕종점,종점,128.3887105,35.19180366
756,315221,둔덕종점,회차,128.3893944,35.19183186
757,321926,드라마세트장,군령삼거리 방면,128.5442753,35.11090243
758,321927,드라마세트장,명주마을 방면,128.5441754,35.11082945
759,315005,들담,정곡종점 방면,128.4433059,35.12448052
760,315006,들담,예곡마을 방면,128.4432719,35.12443606
761,315217,들담마을,석방교 방면,128.3792273,35.17888272
762,315218,들담마을,둔덕종점 방면,128.3793986,35.17900366
763,630331,디에스제이(주),,128.7697715,35.08332965
764,119907,럭키상가,운동장사거리 방면,128.6661079,35.23951125
765,119904,럭키상가,까치아파트 방면,128.6663329,35.23954879
766,106505,럭키아파트,반지민원센터 방면,128.6681742,35.23785743
767,106506,럭키아파트,반송시장.아이필상가 방면,128.6682044,35.23762941
768,315703,로봇랜드,로봇랜드 방면,128.5850919,35.07743475
769,315704,로봇랜드,양평방면,128.5897643,35.07726092
770,417209,로봇산업진흥재단,용마정비 방면,128.5140242,35.24615744
771,417208,로봇산업진흥재단,내서우체국 방면,128.5140037,35.24583209
772,401005,롯데마트,,128.5045121,35.23311519
773,401004,롯데마트,삼계주공아파트 방면,128.5048467,35.23289998
774,518125,롯데마트,안민터널 방면,128.7010845,35.15792526
775,518122,롯데마트,진해경찰서 방면,128.7005807,35.15790999
776,113303,롯데아파트,성산아트홀 방면,128.6857184,35.23413194
777,113304,롯데아파트,경남선관위 방면,128.6853267,35.23337912
778,422901,롯데캐슬프리미어아파트,,128.5645308,35.21687487
779,104621,마룡,석산 방면,128.6616563,35.31744959
780,104624,마룡,원금산 방면,128.6617715,35.31744055
781,519609,마린2차푸르지오A,안골버스회차지 방면,128.8025458,35.09635281
782,519610,마린2차푸르지오A,,128.8028219,35.09631716
783,519203,마린푸르지오1단지.신광아파트,풍호동평화마을 방면,128.7064141,35.13503892
784,519204,마린푸르지오1단지.신광아파트,진해구청 방면,128.7064338,35.13485774
785,416804,마산대학교정문,수곡 방면,128.5095377,35.25827017
786,416803,마산대학교정문,죽암 방면,128.5087735,35.25790212
787,630015,마산대학교종점,종점,128.5035485,35.2617367
788,630016,마산대학교종점,제일고등학교 방면,128.5036764,35.26239943
789,420608,마산동부경찰서,청소년문화센터 방면,128.5891902,35.23729043
790,420607,마산동부경찰서,서안양덕타운 방면,128.5888542,35.23725644
791,402101,마산롯데캐슬동문,,128.5889612,35.24700843
792,110305,마산리,북면공설운동장 방면,128.6175896,35.34417351
793,110306,마산리,북면연동 방면,128.6178728,35.34421461
794,105101,마산리경로당,마산리 방면,128.6215989,35.34230121
795,105102,마산리경로당,마산리경로당 방면,128.6228557,35.34093702
796,322003,마산보건소,방송통신대 방면,128.5640972,35.18309943
797,322004,마산보건소,마산연안여객선터미널 방면,128.5643325,35.18337486
798,306118,마산성로원,삼학사.경남은행연수원 방면,128.5622032,35.21373911
799,306117,마산성로원,서원곡입구 방면,128.5620032,35.21349203
800,322010,마산소방서,기업은행앞어시장 방면,128.5732688,35.19899625
801,322009,마산소방서,정부합동청사 방면,128.5734663,35.19938437
802,400117,마산시외버스터미널,"마산역 방면, 좌석",128.5834082,35.23981443
803,630020,마산시외버스터미널,마산역 방면,128.5826278,35.23880033
804,421801,마산시외버스터미널,도원예시장 방면,128.5839702,35.23806244
805,630021,마산시외버스터미널,합성동 방면,128.5823601,35.23786109
806,400116,마산시외버스터미널,"합성동 방면, 좌석",128.5818197,35.23721924
807,0,마산시외버스터미널,,128.5836564,35.2390535
808,301110,마산여고,완월동 방면,128.5620922,35.19685143
809,301109,마산여고,신월경남아파트 방면,128.5619169,35.19683946
810,406105,마산여중,삼학사 방면,128.5618842,35.22070343
811,406104,마산여중,노인병원 방면,128.5614782,35.21964243
812,400113,마산역,마산역.동마산병원 방면,128.5807282,35.23636743
813,400114,마산역,마산시외버스터미널 방면,128.5802572,35.23517543
814,400111,마산역. 365병원,,128.5790683,35.23363686
815,400112,마산역.동마산병원,마산우체국 방면,128.5785156,35.23353866
816,405201,마산역종점,,128.5779406,35.23493932
817,0,마산역종점,,128.5783765,35.23546536
818,322005,마산연안여객선터미널,마산보건소 방면,128.5651482,35.1897235
819,322006,마산연안여객선터미널,해양신도시 서항1교 방면,128.5652059,35.18931622
820,630058,마산우리요양병원,GS마트 방면,128.5624987,35.18075441
821,630059,마산우리요양병원,성지아울렛 방면,128.5629221,35.18067621
822,400110,마산우체국,,128.5762928,35.23061611
823,317727,마산정신요양원,진북중촌 방면,128.471648,35.16887639
824,317728,마산정신요양원,대티마을 방면,128.4715234,35.16882023
825,301105,마산중앙고등학교,제일여고 방면,128.5590602,35.19097643
826,301106,마산중앙고등학교,신월경남아파트 방면,128.5589862,35.19065043
827,315712,마산중학교,한우아파트 방면,128.5626745,35.20139958
828,322139,마산치매요양원,붉은등대 방면,128.571111,35.08385968
829,322140,마산치매요양원,수박골 방면,128.5715288,35.08375014
830,300118,마산합포구청.의료원,경남데파트 방면,128.5673296,35.19839481
831,300120,마산합포구청.의료원,경남데파트 방면,128.5673091,35.19804715
832,300115,마산합포구청.의료원,경동메르빌 방면,128.5670795,35.19785457
833,422801,마재고개,두척 방면,128.5369503,35.24171176
834,422802,마재고개,구슬골 방면,128.5369682,35.24189244
835,322116,마전,도만 방면,128.5362017,35.12129739
836,322115,마전,군령삼거리 방면,128.5365957,35.12120388
837,207813,마창대교,갯마을입구 방면,128.5999369,35.16460807
838,207814,마창대교,용호 방면,128.6000771,35.16464047
839,120622,마창자동차운전전문학원,,128.6046175,35.2481047
840,502802,마천공단입구,STX아파트 방면,128.7813139,35.12286205
841,502801,마천공단입구,웅동 방면,128.7815874,35.12277923
842,502803,마천산업단지,영길운동장 방면,128.7817536,35.11749153
843,502808,마천산업단지,마천공단입구 방면,128.7820403,35.11747424
844,513811,마천시장,,128.781677,35.12599151
845,323106,막개,시락 방면,128.4354979,35.06668889
846,323105,막개,정곡 방면,128.4353784,35.06675604
847,306103,만날고개입구,월영라이프아파트 방면,128.5519399,35.18583325
848,306104,만날고개입구,월영한백아파트 방면,128.5521312,35.18539443
849,214204,만남의광장,트리비앙아파트 방면,128.6680371,35.23409623
850,518147,만남의광장,상리마을 방면,128.7168005,35.12016186
851,518148,만남의광장,케이조선입구 방면,128.7152112,35.12058143
852,315708,만소노인재가복지센터,KT서마산지점 방면,128.5648482,35.20338803
853,315711,만소노인재가복지센터,마산중학교 방면,128.5648999,35.20350452
854,630361,말무교,부영8단지 방면,128.8238372,35.09191356
855,630362,말무교,부광산업 방면,128.8239831,35.09170235
856,317709,망곡마을,연동마을 방면,128.4827767,35.14299729
857,317710,망곡마을,신촌공단 방면,128.4834386,35.14258697
858,322134,망향정입구,욱곡입구 방면,128.5836995,35.08907328
859,322133,망향정입구,반동삼거리 방면,128.5835417,35.08903487
860,300607,매립지입구,덕동어린이집 방면,128.580972,35.14340782
861,300608,매립지입구,대덕농원 방면,128.5810818,35.14335524
862,408614,메트로시티2단지.삼성버킹궁APT,타워맨션 방면,128.5864039,35.22454144
863,408615,메트로시티2단지.삼성버킹궁APT,야구장.마산회원구청 방면,128.5861449,35.22448222
864,408606,메트로시티석전,3.15아트센터 방면,128.5726512,35.22941043
865,408605,메트로시티석전,북성초등학교 방면,128.573962,35.2291736
866,119333,명당주유소,동전입구 방면,128.6021103,35.32100086
867,119334,명당주유소,행복한병원 방면,128.6022759,35.3207854
868,505510,명동,해양공원입구 방면,128.7194013,35.09753564
869,505509,명동,명동입구 방면,128.7194123,35.09764759
870,505508,명동입구,명동 방면,128.717598,35.09834466
871,505507,명동입구,오리엔탈정공 방면,128.7179628,35.09816343
872,630177,명법1통,풍류2통 방면,128.8402457,35.20528852
873,630178,명법1통,명법2통 방면,128.8398716,35.20542487
874,630175,명법2통,명법1통 방면,128.8352833,35.20509382
875,630176,명법2통,내덕마을 방면,128.8353118,35.205426
876,105406,명서1동,상북초교정문 방면,128.6487532,35.24866236
877,105407,명서1동,명지여고 방면,128.6488812,35.24858143
878,114209,명서다리.명곡교회,명서초등학교 방면,128.6438948,35.24626251
879,114210,명서다리.명곡교회,명서동허앤리병원 방면,128.6439172,35.24586341
880,114211,명서동허앤리병원,명서다리.명곡교회 방면,128.6479551,35.24393747
881,114212,명서동허앤리병원,시티7 방면,128.6474615,35.24385625
882,105408,명서로입구,,128.6466131,35.24593238
883,105402,명서중학교,명지여고 방면,128.6459439,35.25094308
884,105403,명서중학교,명서초등학교 방면,128.6452126,35.25070197
885,114207,명서초등학교,서부경찰서.원흥사 방면,128.641231,35.24922637
886,105401,명서초등학교,명서중학교 방면,128.6424087,35.24892358
887,114208,명서초등학교,명서다리.명곡교회 방면,128.6417014,35.24810174
888,322120,명주,드라마세트장 방면,128.5483636,35.10812296
889,322122,명주,명주 방면,128.548704,35.1058039
890,322121,명주마을,,128.5482047,35.10811895
891,105405,명지여고,명서중학교 방면,128.6477562,35.25148044
892,105404,명지여고,명서1동 방면,128.6482982,35.25087044
893,112610,명촌,회차,128.6016379,35.38820888
894,112611,명촌,명촌 방면,128.6016506,35.38813166
895,119366,명촌,명촌 방면,128.6066145,35.38216583
896,119365,명촌,안신천 방면,128.6065335,35.38206838
897,112615,명촌1,명촌2 방면,128.5983896,35.38532337
898,112616,명촌1,초소 방면,128.5983268,35.38520929
899,112613,명촌2,회차,128.5990271,35.38709482
900,112614,명촌2,명촌1 방면,128.5986184,35.386742
901,112612,명촌마을,,128.5982716,35.38589494
902,630322,모아미래도6단지,율하푸르지오4단지 방면,128.8139991,35.17415225
903,630323,모아미래도6단지,중앙하이츠 방면,128.8136428,35.17414576
904,104607,모암,칠성아파트 방면,128.6755606,35.29348343
905,104610,모암,다호 방면,128.6751056,35.29449355
906,218808,목련아파트,,128.6601032,35.22332643
907,519606,목우언덕,의곡마을 방면,128.7898461,35.11000102
908,519607,목우언덕,안성마을 방면,128.7897112,35.11008878
909,518104,목장입구,진해문화센터 방면,128.6426262,35.17959143
910,306615,목장입구,,128.5538192,35.16478543
911,306614,목장입구,밤밭고개 방면,128.554001,35.16467965
912,518103,목장입구,오봉사입구 방면,128.6426833,35.17993204
913,522404,몽카페,학개마을 방면,128.7009303,35.10424531
914,522405,몽카페,수치마을 방면,128.700927,35.10413171
915,322602,묘촌입구,현동초등학교 방면,128.5603717,35.14124442
916,322601,묘촌입구,덕동공영차고지 방면,128.5607694,35.13993883
917,630040,무계교,쌍용예가 방면,128.8163525,35.19712026
918,630198,무계교,장유농협 방면,128.8164572,35.19726743
919,119369,무곡리,북면양촌 방면,128.5943215,35.32987046
920,119370,무곡리,신동 방면,128.5943566,35.32981138
921,119373,무곡리.갈곡마을,신동 방면,128.5991755,35.33339085
922,119374,무곡리.갈곡마을,영신아파트 방면,128.5993785,35.33373489
923,630128,무기,,128.5383344,35.29773632
924,630165,무기,,128.5383275,35.29781356
925,630164,무기마을,,128.5331747,35.29935048
926,104704,무동센텀파라디아아파트,휴먼빌1단지 방면,128.5799316,35.31887438
927,104703,무동센텀파라디아아파트,STX칸2차아파트 방면,128.5797637,35.31824974
928,104706,무동입구,STX칸2차아파트 방면,128.5849012,35.31636963
929,104705,무동입구,동전입구 방면,128.5862493,35.31618115
930,511411,무릉도원,,128.6620894,35.16401575
931,630011,무성마을입구,자여사거리 방면,128.7008521,35.28575328
932,630012,무성마을입구,좌곤육교 방면,128.7011611,35.28575584
933,106003,무점,무점입구 방면,128.6984008,35.29485906
934,106004,무점,,128.6984704,35.29490314
935,106005,무점입구,우성아파트 방면,128.7020128,35.29044868
936,106006,무점입구,,128.7020641,35.29040515
937,106001,무점종점,종점,128.6941698,35.29437431
938,106002,무점종점,무점 방면,128.6945829,35.29442597
939,406109,무지개아파트,노인병원 방면,128.5684442,35.22294543
940,406108,무지개아파트,석전동 방면,128.5687165,35.22274829
941,400106,무학여고,석전동 방면,128.5735855,35.22243691
942,400105,무학여고,회원1동 방면,128.5734731,35.22168028
943,306607,묵지마을,동전마을 방면,128.5277519,35.15401483
944,306608,묵지마을,옥동마을 방면,128.5245591,35.15354134
945,114217,문성고등학교,창원컨벤션센터 방면,128.6613777,35.23778609
946,114218,문성고등학교,창원종합운동장 방면,128.661182,35.23756163
947,300105,문화동,경남대남부터미널종점 방면,128.5602312,35.18458043
948,300106,문화동,연세병원 방면,128.5602673,35.18424623
949,630393,문화마을,,128.8207633,35.17473574
950,630394,문화마을,,128.8209885,35.17511311
951,408610,문화방송,야구장앞홈플러스 방면,128.5797521,35.22469119
952,408611,문화방송,3.15아트센터 방면,128.5805716,35.22483067
953,511302,미고문단앞,진해여고후문 방면,128.6561422,35.15474643
954,511301,미고문단앞,중앙동주민센터 방면,128.6558392,35.15521043
955,211604,미래기전,,128.6558192,35.20791643
956,211605,미래기전,,128.6560212,35.20777474
957,118401,미래산업,,128.6214161,35.24096959
958,322124,미리마을,영주 방면,128.5508001,35.09702581
959,322123,미리마을,욱곡마을회관 방면,128.5509552,35.09664878
960,321403,미천마을,진로마산공장 방면,128.3983738,35.153063
961,321404,미천마을,상평종점 방면,128.3986031,35.15309617
962,119361,바깥신천,신기 방면,128.6259299,35.36850963
963,119362,바깥신천,안신천 방면,128.6260472,35.36857162
964,322136,반동삼거리,망향정입구 방면,128.5852798,35.08753954
965,322135,반동삼거리,구산농협 방면,128.5853381,35.08727559
966,106509,반림현대건설아파트,교통문화연수원 방면,128.6744651,35.23616833
967,106512,반림현대산업아파트,반림현대건설아파트 방면,128.6772916,35.23667654
968,106508,반송시장.아이필상가,반송여중 방면,128.6718793,35.23611981
969,106510,반송여중,,128.6743718,35.23602716
970,201229,반월길,,128.6356169,35.20602409
971,201230,반월길,,128.6354239,35.20621341
972,300109,반월민원센터,중부경찰서 방면,128.5630911,35.19041961
973,300112,반월민원센터,연세병원 방면,128.5627258,35.19032106
974,106503,반지민원센타,반지사거리 방면,128.6648532,35.23975044
975,106504,반지민원센타,럭키아파트 방면,128.6645272,35.23970443
976,106501,반지사거리,지귀상가 방면,128.6611672,35.24239932
977,106502,반지사거리,반지민원센터 방면,128.6616882,35.24132643
978,513005,반짓골,용원복지회관 방면,128.8151162,35.09952843
979,513006,반짓골,용원초등학교 방면,128.8156102,35.09919443
980,306617,밤밭고개,우산마을 방면,128.5550961,35.16815567
981,306616,밤밭고개,화인아파트 방면,128.5553239,35.16812716
982,311706,밤밭고개(256),오솔길농장 방면,128.5551516,35.1683307
983,322002,방송통신대,마산보건소 방면,128.5667862,35.17929243
984,322001,방송통신대,해운중학교 방면,128.5665344,35.17895185
985,322161,백령고개,,128.5864742,35.10607197
986,322162,백령고개,,128.5868107,35.10602926
987,321201,백암,진로마산공장 방면,128.3843567,35.14809733
988,321202,백암,의산보건진료소 방면,128.3843215,35.14821861
989,100205,백양마을,용산입구 방면,128.6873494,35.32762224
990,100206,백양마을,신등마을 방면,128.6873298,35.32749478
991,630284,백일마을,,128.7395902,35.12068517
992,630328,백일마을 노인회관,,128.7357775,35.12271509
993,400102,버스회관,회원1동 방면,128.5757787,35.21647022
994,400101,버스회관,육호광장 방면,128.5756138,35.21595904
995,630279,범동포,,128.8188764,35.19368193
996,315411,범바위,청등골 방면,128.6209995,35.07281575
997,315412,범바위,장수암입구 방면,128.6210294,35.07268246
998,630292,범한판토스,,128.8082484,35.08462683
999,630293,범한판토스,,128.8082608,35.08444047
1000,518133,벚꽃마을삼성아파트입구,,128.7071851,35.14772416
1001,519811,벚꽃상가,중앙시장 방면,128.6702442,35.15226034
1002,519812,벚꽃상가,태백삼거리 방면,128.6702042,35.15199743
1003,120615,벽산블루밍아파트,창원역 방면,128.6129357,35.25900707
1004,120616,벽산블루밍아파트,고향의봄도서관 방면,128.613475,35.25849744
1005,518201,벽산솔렌스힐아파트,녹수아파트 방면,128.7098459,35.13068993
1006,518202,벽산솔렌스힐아파트,종점,128.7105897,35.13006435
1007,315407,별장입구,심리 방면,128.6109882,35.06958943
1008,315408,별장입구,청등골 방면,128.6109714,35.06948212
1009,108905,병무청,한국전력공사 방면,128.691609,35.23404584
1010,108906,병무청,경남도청 방면,128.6915618,35.23368651
1011,408601,보문주유소,교도소입구 방면,128.5654754,35.23238332
1012,408602,보문주유소,북성초등학교 방면,128.5658387,35.23201709
1013,400124,복음요양병원,,128.5894545,35.24553815
1014,630005,본포마을,본포마을회관 방면,128.6466164,35.36668528
1015,104655,본포마을,본포입구 방면,128.6465367,35.36671791
1016,630001,본포마을회관,활천 방면,128.646138,35.3682737
1017,630002,본포마을회관,본포마을 방면,128.64611,35.36821769
1018,104648,본포입구,가곡마을 방면,128.6484038,35.3631755
1019,104645,본포입구,본포마을 방면,128.6482669,35.36320665
1020,104640,봉강,원봉강 방면,128.656843,35.35106671
1021,104637,봉강,봉곡마을 방면,128.6567153,35.35095115
1022,104636,봉곡,봉곡마을 방면,128.6596115,35.34435091
1023,104633,봉곡,섬김의집 방면,128.6596022,35.34426498
1024,117601,봉곡동상가입구,명서동허앤리병원 방면,128.6490254,35.24458602
1025,117602,봉곡동상가입구,상북초교후문 방면,128.6489546,35.24424875
1026,630282,봉곡리회관,,128.6549127,35.34187517
1027,104638,봉곡마을,봉강 방면,128.6581239,35.34634885
1028,104635,봉곡마을,봉곡 방면,128.6580341,35.34628131
1029,320713,봉곡마을,곡안리 방면,128.4176696,35.10961144
1030,320714,봉곡마을,도산마을 방면,128.4176679,35.10948812
1031,106906,봉곡상가,대동그린코아 방면,128.6702932,35.24718743
1032,106905,봉곡상가,봉림휴먼시아 방면,128.6704472,35.24759944
1033,119115,봉곡상가입구,,128.67087,35.24584842
1034,106902,봉곡중학교,봉림휴먼시아 방면,128.6630152,35.24670643
1035,106901,봉곡중학교,지귀상가 방면,128.6628082,35.24626844
1036,117607,봉곡코오롱아파트,상북초교정문 방면,128.6552719,35.24713908
1037,117608,봉곡코오롱아파트,지귀상가 방면,128.6560101,35.24707997
1038,411213,봉덕초등학교,대림아파트 방면,128.5931572,35.22203043
1039,411212,봉덕초등학교,봉암동 방면,128.5928506,35.2219321
1040,107501,봉림중학교,,128.6748222,35.24583943
1041,107502,봉림중학교,,128.6749672,35.24572244
1042,106903,봉림휴먼시아,봉곡중학교 방면,128.667319,35.24923415
1043,106904,봉림휴먼시아,봉곡상가 방면,128.6661479,35.24918625
1044,407107,봉암공단 입구,봉암동 방면,128.6000532,35.21933543
1045,407106,봉암공단 입구,정다운요양벙원 방면,128.6010381,35.21873251
1046,407115,봉암교,서광아파트 방면,128.6155893,35.21442849
1047,407114,봉암교,유신상가 방면,128.6158572,35.2142289
1048,407103,봉암동,자유무역지역후문 방면,128.5956308,35.2210405
1049,407104,봉암동,봉암공단 입구 방면,128.5958915,35.2206786
1050,407109,봉암수원지입구,,128.6050208,35.21789929
1051,407004,봉암우체국,,128.6003503,35.21553653
1052,407003,봉암우체국,,128.6001842,35.21524843
1053,112003,봉촌,어유골 방면,128.5903038,35.36019977
1054,112004,봉촌,앞실마을입구 방면,128.5900744,35.36004045
1055,630122,부곡,거성아파트 방면,128.7187845,35.30462431
1056,630304,부곡,진영삼성아파트 방면,128.7189077,35.3044838
1057,630296,부광산업,말무교 방면,128.824238,35.0960146
1058,630297,부광산업,용원사거리 방면,128.8245804,35.09619819
1059,118602,부국정공,,128.628052,35.2401089
1060,300121,부림시장,KT서마산지점 방면,128.5731025,35.20614674
1061,300130,부림시장,영남주차장 방면,128.5733221,35.20614382
1062,317732,부림자동차전문학원,,128.4864118,35.12866427
1063,317731,부림자동차전문학원,,128.4861964,35.12873
1064,321607,부산마을,,128.4601571,35.13699631
1065,321608,부산마을입구,,128.4601173,35.13715781
1066,630298,부산카프링,,128.8273472,35.09394438
1067,630299,부산카프링,,128.827504,35.09338228
1068,630337,부산크로스독,,128.8073317,35.08535615
1069,630302,부산항홍보관,,128.8310546,35.08687056
1070,630303,부산항홍보관,,128.8308921,35.08705341
1071,630142,부성모델종점,,128.479291,35.3782202
1072,630143,부성모텔종점,,128.47928,35.3781532
1073,505301,부암마을,웅동 방면,128.7838969,35.13322264
1074,505302,부암마을,종점,128.7839815,35.13320112
1075,630043,부영11차아파트,,128.8030493,35.19648969
1076,630338,부영13단지,부영8단지 방면,128.8180476,35.08966801
1077,630346,부영13단지,용원어시장 방면,128.8184671,35.08972617
1078,630341,부영2단지,부영4단지 방면,128.8047926,35.08893721
1079,630347,부영2단지,신항초등학교 방면,128.8030151,35.08873803
1080,511102,부영2차아파트,,128.8047932,35.10413222
1081,511101,부영3차아파트,,128.8043972,35.10430161
1082,630342,부영4단지,부영5/6단지 방면,128.8007752,35.0865467
1083,630348,부영4단지,부영2단지 방면,128.8010022,35.08657223
1084,630343,부영5/6단지,,128.8073217,35.08691139
1085,630339,부영8단지,,128.813474,35.08899694
1086,317712,부평마을,외추마을 방면,128.4790644,35.14745947
1087,317711,부평마을,신촌공단 방면,128.479013,35.14720699
1088,115002,북동공설시장,,128.6220922,35.26492444
1089,307204,북마산가구거리,노비산입구 방면,128.5724139,35.21070617
1090,307203,북마산가구거리,부림시장 방면,128.5729481,35.20886154
1091,110303,북면공설운동장,마산리 방면,128.6174555,35.3440285
1092,110304,북면공설운동장,북창원농협경제사업장 방면,128.6174454,35.34411207
1093,119354,북면농협,북면온천 방면,128.6091275,35.35334524
1094,119353,북면농협,북면지구대 방면,128.6088169,35.35301345
1095,114405,북면물재생센터,,128.6372118,35.35442825
1096,114406,북면물재생센터,,128.6371914,35.35450738
1097,119348,북면사무소,신한아파트 방면,128.6077811,35.34781398
1098,119347,북면사무소,대호아파트 방면,128.6076596,35.34780642
1099,112403,북면새터,외감 방면,128.5956566,35.295278
1100,112301,북면새터,중방마을 방면,128.5957601,35.29515177
1101,113603,북면양촌,신음 방면,128.5893272,35.32894091
1102,113502,북면양촌,무곡리 방면,128.5894116,35.32889005
1103,110308,북면연동,월계 방면,128.6259833,35.3469807
1104,110307,북면연동,마산리 방면,128.6256784,35.34677477
1105,119356,북면온천,거풍힐링빌 방면,128.6102577,35.35461579
1106,119355,북면온천,북면농협 방면,128.6099733,35.35463086
1107,119202,북면종점,북면농협 방면,128.6116525,35.35357783
1108,119203,북면종점,종점,128.6115508,35.35341769
1109,119352,북면지구대,북면농협 방면,128.6083051,35.35108597
1110,119351,북면지구대,신한아파트 방면,128.6080531,35.35083342
1111,630187,북면출장소방소,,128.6111532,35.35306044
1112,630188,북면출장소방소,,128.6111792,35.35310744
1113,103714,북모산마을,남모산 방면,128.7128277,35.35746019
1114,123008,북모산마을,남모산종점 방면,128.7129139,35.35754741
1115,103715,북부,,128.7236716,35.34679099
1116,408603,북성초등학교,보문주유소 방면,128.5680692,35.23151829
1117,408604,북성초등학교,메트로시티석전 방면,128.5680968,35.23129866
1118,519802,북원로타리,진해역 방면,128.6570433,35.15287036
1119,519801,북원로타리,중앙동주민센터 방면,128.6570953,35.15308978
1120,110311,북창원농협경제사업장,춘광아파트 방면,128.6126584,35.34629782
1121,110312,북창원농협경제사업장,북면공설운동장 방면,128.6126814,35.34616507
1122,104647,분포,,128.6444104,35.36681146
1123,218829,불모산,,128.7249022,35.19074116
1124,207303,불모산종점,한국전기연구원 방면,128.7215958,35.19100226
1125,207304,불모산종점,종점,128.7224439,35.19061394
1126,322141,붉은등대,장구리 방면,128.5699702,35.08247841
1127,322142,붉은등대,마산치매요양원 방면,128.5700245,35.08236796
1128,411801,블루밍아파트,,128.5200239,35.27692193
1129,519702,블루빌아파트,공설운동장 방면,128.6577394,35.14782328
1130,519701,블루빌아파트,남원로타리 방면,128.6575634,35.1476447
1131,107507,사격장입구,경남대표도서관입구 방면,128.6830824,35.24515772
1132,107508,사격장입구,사림동농협 방면,128.6831562,35.24492343
1133,502902,사도마을,호반.리젠시빌란트 방면,128.7590704,35.10577397
1134,502901,사도마을,시티1차.리젠시빌란트 방면,128.759105,35.10585458
1135,119119,사림동,장애인복지회관입구 방면,128.6758172,35.24423952
1136,119120,사림동,창원의집입구 방면,128.6758781,35.24391763
1137,107510,사림동농협,우영프라자 방면,128.6854102,35.24302744
1138,107509,사림동농협,사격장입구 방면,128.6855129,35.24323199
1139,630018,사림민원센터,반림현대산업아파트 방면,128.6814845,35.24151593
1140,630019,사림민원센터,창원대삼거리 방면,128.6815527,35.24132848
1141,210001,사파대동아파트,사파초등학교 방면,128.6951232,35.22201143
1142,210002,사파대동아파트,신월주공아파트 방면,128.6958122,35.22177543
1143,219106,사파동,사파동성아파트 방면,128.7008441,35.2212467
1144,219107,사파동,창원축구센터.법원,128.7012886,35.22107805
1145,219109,사파동성아파트,사파동 방면,128.7023822,35.21833943
1146,219108,사파동성아파트,남양동성아파트 방면,128.7019847,35.21822611
1147,203912,사파동주민센터,성원3차APT 방면,128.7089232,35.21525343
1148,203911,사파동주민센터,대방대동아파트 방면,128.7089155,35.21468846
1149,214301,사파삼익1차아파트,사파삼익아파트 방면,128.6960349,35.21832492
1150,214302,사파삼익1차아파트,사파초등학교 방면,128.6959144,35.2180131
1151,214217,사파삼익아파트,,128.6939959,35.21756121
1152,210003,사파초등학교,사파대동아파트 방면,128.6980272,35.21998943
1153,210004,사파초등학교,사파동성아파트 방면,128.6985882,35.21930543
1154,106401,사화초등학교,극동아파트 방면,128.6154542,35.25268544
1155,106402,사화초등학교,동서식품 방면,128.6150472,35.25259512
1156,106807,산남,산남입구 방면,128.676614,35.35231786
1157,106808,산남,죽동마을 방면,128.6765824,35.35220953
1158,106805,산남입구,용연마을 방면,128.6740606,35.35182952
1159,106806,산남입구,산남 방면,128.6739689,35.35167733
1160,518110,산상교회,경화육교 방면,128.6788683,35.15664656
1161,518111,산상교회,태백치안센터 방면,128.6772557,35.15664596
1162,630155,산성자전거,,128.5100215,35.31631056
1163,630156,산성자전거,,128.5101297,35.31569179
1164,630082,산인농공단지,,128.4662802,35.26973144
1165,630100,산인농공단지,,128.4662049,35.26962343
1166,630091,산인면사무소,,128.4243197,35.27890719
1167,630096,산인면사무소,,128.4243035,35.27880022
1168,321921,산호동,합포동 방면,128.5865546,35.21463367
1169,321920,산호동,신세계백화점 방면,128.5866928,35.21448604
1170,409907,삼계,삼계우체국 방면,128.503596,35.23213943
1171,409908,삼계,롯데마트 방면,128.5042401,35.23196957
1172,408401,삼계대동아파트,이미지아파트입구 방면,128.501801,35.23095945
1173,408402,삼계대동아파트,삼계우체국 방면,128.5019462,35.23077143
1174,401312,삼계성당법륜사,대동이미지아파트 방면,128.5017292,35.21984703
1175,401311,삼계성당법륜사,광려중학교 방면,128.5016146,35.21980725
1176,409903,삼계숲속마을아파트,안계초등학교 방면,128.4975072,35.23173377
1177,409904,삼계숲속마을아파트,삼계우체국 방면,128.4974468,35.23152062
1178,409905,삼계우체국,삼계숲속마을아파트 방면,128.4998938,35.23184244
1179,409906,삼계우체국,삼계 방면,128.5000775,35.23170937
1180,401006,삼계주공아파트,내서여고 방면,128.5044922,35.23480943
1181,121202,삼광3공장,,128.6211646,35.2485124
1182,121203,삼광기계,,128.6230116,35.24744869
1183,117101,삼광정밀,,128.6251025,35.24626554
1184,202301,삼귀민원센터,귀산 방면,128.6145406,35.16578893
1185,202302,삼귀민원센터,갯마을 방면,128.6146749,35.16578729
1186,118821,삼동,공단회관 방면,128.6555832,35.22645443
1187,218806,삼동,목련아파트 방면,128.6550268,35.22628227
1188,630185,삼문마을,장유예가1차아파트 방면,128.8103422,35.1923424
1189,630186,삼문마을,장유병원 방면,128.8102605,35.19243106
